id,bidding_zone,timestamp,price_eur_mwh,created_at
900270,NO1,2025-04-15 04:00:00+00,44.19,2026-01-12 15:10:02.006565+00
900271,NO1,2025-04-15 05:00:00+00,45.85,2026-01-12 15:10:02.006565+00
900272,NO1,2025-04-15 06:00:00+00,43.59,2026-01-12 15:10:02.006565+00
900273,NO1,2025-04-15 07:00:00+00,43.77,2026-01-12 15:10:02.006565+00
900274,NO1,2025-04-15 08:00:00+00,35.65,2026-01-12 15:10:02.006565+00
900275,NO1,2025-04-15 09:00:00+00,26.33,2026-01-12 15:10:02.006565+00
900276,NO1,2025-04-15 10:00:00+00,22.26,2026-01-12 15:10:02.006565+00
900277,NO1,2025-04-15 11:00:00+00,17.90,2026-01-12 15:10:02.006565+00
900278,NO1,2025-04-15 12:00:00+00,5.41,2026-01-12 15:10:02.006565+00
900279,NO1,2025-04-15 13:00:00+00,21.21,2026-01-12 15:10:02.006565+00
900280,NO1,2025-04-15 14:00:00+00,25.74,2026-01-12 15:10:02.006565+00
900281,NO1,2025-04-15 15:00:00+00,29.70,2026-01-12 15:10:02.006565+00
900282,NO1,2025-04-15 16:00:00+00,26.79,2026-01-12 15:10:02.006565+00
900283,NO1,2025-04-15 17:00:00+00,31.23,2026-01-12 15:10:02.006565+00
900284,NO1,2025-04-15 18:00:00+00,39.04,2026-01-12 15:10:02.006565+00
900285,NO1,2025-04-15 19:00:00+00,41.90,2026-01-12 15:10:02.006565+00
900286,NO1,2025-04-15 20:00:00+00,32.77,2026-01-12 15:10:02.006565+00
900287,NO1,2025-04-15 21:00:00+00,16.76,2026-01-12 15:10:02.006565+00
900288,NO1,2025-04-15 22:00:00+00,14.73,2026-01-12 15:10:02.006565+00
900289,NO1,2025-04-15 23:00:00+00,8.26,2026-01-12 15:10:02.006565+00
900290,NO1,2025-04-16 00:00:00+00,7.31,2026-01-12 15:10:02.006565+00
900291,NO1,2025-04-16 01:00:00+00,8.85,2026-01-12 15:10:02.006565+00
900292,NO1,2025-04-16 02:00:00+00,16.50,2026-01-12 15:10:02.006565+00
900293,NO1,2025-04-16 03:00:00+00,38.06,2026-01-12 15:10:02.006565+00
900294,NO1,2025-04-16 04:00:00+00,43.37,2026-01-12 15:10:02.006565+00
900295,NO1,2025-04-16 05:00:00+00,46.36,2026-01-12 15:10:02.006565+00
900296,NO1,2025-04-16 06:00:00+00,47.06,2026-01-12 15:10:02.006565+00
900297,NO1,2025-04-16 07:00:00+00,46.41,2026-01-12 15:10:02.006565+00
900298,NO1,2025-04-16 08:00:00+00,46.05,2026-01-12 15:10:02.006565+00
900299,NO1,2025-04-16 09:00:00+00,44.44,2026-01-12 15:10:02.006565+00
900300,NO1,2025-04-16 10:00:00+00,36.78,2026-01-12 15:10:02.006565+00
900301,NO1,2025-04-16 11:00:00+00,24.58,2026-01-12 15:10:02.006565+00
900302,NO1,2025-04-16 12:00:00+00,28.02,2026-01-12 15:10:02.006565+00
900303,NO1,2025-04-16 13:00:00+00,45.48,2026-01-12 15:10:02.006565+00
900304,NO1,2025-04-16 14:00:00+00,46.89,2026-01-12 15:10:02.006565+00
900305,NO1,2025-04-16 15:00:00+00,41.75,2026-01-12 15:10:02.006565+00
900306,NO1,2025-04-16 16:00:00+00,34.23,2026-01-12 15:10:02.006565+00
900307,NO1,2025-04-16 17:00:00+00,33.64,2026-01-12 15:10:02.006565+00
900308,NO1,2025-04-16 18:00:00+00,35.53,2026-01-12 15:10:02.006565+00
900309,NO1,2025-04-16 19:00:00+00,44.42,2026-01-12 15:10:02.006565+00
900310,NO1,2025-04-16 20:00:00+00,46.72,2026-01-12 15:10:02.006565+00
900311,NO1,2025-04-16 21:00:00+00,45.92,2026-01-12 15:10:02.006565+00
900312,NO1,2025-04-16 22:00:00+00,42.74,2026-01-12 15:10:02.006565+00
900313,NO1,2025-04-16 23:00:00+00,42.38,2026-01-12 15:10:02.006565+00
900314,NO1,2025-04-17 00:00:00+00,42.36,2026-01-12 15:10:02.006565+00
900315,NO1,2025-04-17 01:00:00+00,44.19,2026-01-12 15:10:02.006565+00
900316,NO1,2025-04-17 02:00:00+00,44.20,2026-01-12 15:10:02.006565+00
900317,NO1,2025-04-17 03:00:00+00,45.99,2026-01-12 15:10:02.006565+00
900318,NO1,2025-04-17 04:00:00+00,47.23,2026-01-12 15:10:02.006565+00
900319,NO1,2025-04-17 05:00:00+00,48.38,2026-01-12 15:10:02.006565+00
900320,NO1,2025-04-17 06:00:00+00,52.46,2026-01-12 15:10:02.006565+00
900321,NO1,2025-04-17 07:00:00+00,53.91,2026-01-12 15:10:02.006565+00
900322,NO1,2025-04-17 08:00:00+00,50.20,2026-01-12 15:10:02.006565+00
900323,NO1,2025-04-17 09:00:00+00,49.81,2026-01-12 15:10:02.006565+00
900324,NO1,2025-04-17 10:00:00+00,49.03,2026-01-12 15:10:02.006565+00
900325,NO1,2025-04-17 11:00:00+00,49.83,2026-01-12 15:10:02.006565+00
900326,NO1,2025-04-17 12:00:00+00,49.96,2026-01-12 15:10:02.006565+00
900327,NO1,2025-04-17 13:00:00+00,50.21,2026-01-12 15:10:02.006565+00
900328,NO1,2025-04-17 14:00:00+00,50.56,2026-01-12 15:10:02.006565+00
900329,NO1,2025-04-17 15:00:00+00,50.12,2026-01-12 15:10:02.006565+00
900330,NO1,2025-04-17 16:00:00+00,50.93,2026-01-12 15:10:02.006565+00
900331,NO1,2025-04-17 17:00:00+00,47.70,2026-01-12 15:10:02.006565+00
900332,NO1,2025-04-17 18:00:00+00,48.49,2026-01-12 15:10:02.006565+00
900333,NO1,2025-04-17 19:00:00+00,48.67,2026-01-12 15:10:02.006565+00
900334,NO1,2025-04-17 20:00:00+00,46.73,2026-01-12 15:10:02.006565+00
900335,NO1,2025-04-17 21:00:00+00,46.24,2026-01-12 15:10:02.006565+00
900336,NO1,2025-04-17 22:00:00+00,43.85,2026-01-12 15:10:02.006565+00
900337,NO1,2025-04-17 23:00:00+00,45.24,2026-01-12 15:10:02.006565+00
900338,NO1,2025-04-18 00:00:00+00,45.05,2026-01-12 15:10:02.006565+00
900339,NO1,2025-04-18 01:00:00+00,44.87,2026-01-12 15:10:02.006565+00
900340,NO1,2025-04-18 02:00:00+00,46.17,2026-01-12 15:10:02.006565+00
900341,NO1,2025-04-18 03:00:00+00,45.34,2026-01-12 15:10:02.006565+00
900342,NO1,2025-04-18 04:00:00+00,46.63,2026-01-12 15:10:02.006565+00
900343,NO1,2025-04-18 05:00:00+00,46.82,2026-01-12 15:10:02.006565+00
900344,NO1,2025-04-18 06:00:00+00,46.76,2026-01-12 15:10:02.006565+00
900345,NO1,2025-04-18 07:00:00+00,45.82,2026-01-12 15:10:02.006565+00
900346,NO1,2025-04-18 08:00:00+00,44.86,2026-01-12 15:10:02.006565+00
900347,NO1,2025-04-18 09:00:00+00,42.97,2026-01-12 15:10:02.006565+00
900348,NO1,2025-04-18 10:00:00+00,46.02,2026-01-12 15:10:02.006565+00
900349,NO1,2025-04-18 11:00:00+00,44.61,2026-01-12 15:10:02.006565+00
900350,NO1,2025-04-18 12:00:00+00,44.35,2026-01-12 15:10:02.006565+00
900351,NO1,2025-04-18 13:00:00+00,45.03,2026-01-12 15:10:02.006565+00
900352,NO1,2025-04-18 14:00:00+00,46.61,2026-01-12 15:10:02.006565+00
900353,NO1,2025-04-18 15:00:00+00,47.62,2026-01-12 15:10:02.006565+00
900354,NO1,2025-04-18 16:00:00+00,48.25,2026-01-12 15:10:02.006565+00
900355,NO1,2025-04-18 17:00:00+00,47.76,2026-01-12 15:10:02.006565+00
900356,NO1,2025-04-18 18:00:00+00,47.53,2026-01-12 15:10:02.006565+00
900357,NO1,2025-04-18 19:00:00+00,47.55,2026-01-12 15:10:02.006565+00
900358,NO1,2025-04-18 20:00:00+00,47.12,2026-01-12 15:10:02.006565+00
900359,NO1,2025-04-18 21:00:00+00,44.77,2026-01-12 15:10:02.006565+00
900360,NO1,2025-04-18 22:00:00+00,47.25,2026-01-12 15:10:02.006565+00
900361,NO1,2025-04-18 23:00:00+00,47.02,2026-01-12 15:10:02.006565+00
900362,NO1,2025-04-19 00:00:00+00,46.72,2026-01-12 15:10:02.006565+00
900363,NO1,2025-04-19 01:00:00+00,46.45,2026-01-12 15:10:02.006565+00
900364,NO1,2025-04-19 02:00:00+00,46.55,2026-01-12 15:10:02.006565+00
900365,NO1,2025-04-19 03:00:00+00,46.93,2026-01-12 15:10:02.006565+00
900366,NO1,2025-04-19 04:00:00+00,47.19,2026-01-12 15:10:02.006565+00
900367,NO1,2025-04-19 05:00:00+00,47.39,2026-01-12 15:10:02.006565+00
900368,NO1,2025-04-19 06:00:00+00,47.47,2026-01-12 15:10:02.006565+00
900369,NO1,2025-04-19 07:00:00+00,47.25,2026-01-12 15:10:02.006565+00
900370,NO1,2025-04-19 08:00:00+00,47.05,2026-01-12 15:10:02.006565+00
900371,NO1,2025-04-19 09:00:00+00,37.28,2026-01-12 15:10:02.006565+00
900372,NO1,2025-04-19 10:00:00+00,33.89,2026-01-12 15:10:02.006565+00
900373,NO1,2025-04-19 11:00:00+00,24.38,2026-01-12 15:10:02.006565+00
900374,NO1,2025-04-19 12:00:00+00,29.69,2026-01-12 15:10:02.006565+00
900375,NO1,2025-04-19 13:00:00+00,33.55,2026-01-12 15:10:02.006565+00
900376,NO1,2025-04-19 14:00:00+00,27.44,2026-01-12 15:10:02.006565+00
900377,NO1,2025-04-19 15:00:00+00,46.17,2026-01-12 15:10:02.006565+00
900378,NO1,2025-04-19 16:00:00+00,47.62,2026-01-12 15:10:02.006565+00
900379,NO1,2025-04-19 17:00:00+00,48.56,2026-01-12 15:10:02.006565+00
900380,NO1,2025-04-19 18:00:00+00,49.35,2026-01-12 15:10:02.006565+00
900381,NO1,2025-04-19 19:00:00+00,48.91,2026-01-12 15:10:02.006565+00
900382,NO1,2025-04-19 20:00:00+00,48.74,2026-01-12 15:10:02.006565+00
900383,NO1,2025-04-19 21:00:00+00,48.19,2026-01-12 15:10:02.006565+00
900384,NO1,2025-04-19 22:00:00+00,34.67,2026-01-12 15:10:02.006565+00
900385,NO1,2025-04-19 23:00:00+00,22.68,2026-01-12 15:10:02.006565+00
900386,NO1,2025-04-20 00:00:00+00,21.48,2026-01-12 15:10:02.006565+00
900387,NO1,2025-04-20 01:00:00+00,21.14,2026-01-12 15:10:02.006565+00
900388,NO1,2025-04-20 02:00:00+00,28.21,2026-01-12 15:10:02.006565+00
900389,NO1,2025-04-20 03:00:00+00,38.86,2026-01-12 15:10:02.006565+00
900390,NO1,2025-04-20 04:00:00+00,46.31,2026-01-12 15:10:02.006565+00
900391,NO1,2025-04-20 05:00:00+00,46.75,2026-01-12 15:10:02.006565+00
900392,NO1,2025-04-20 06:00:00+00,46.85,2026-01-12 15:10:02.006565+00
900393,NO1,2025-04-20 07:00:00+00,20.62,2026-01-12 15:10:02.006565+00
900394,NO1,2025-04-20 08:00:00+00,40.08,2026-01-12 15:10:02.006565+00
900395,NO1,2025-04-20 09:00:00+00,38.03,2026-01-12 15:10:02.006565+00
900396,NO1,2025-04-20 10:00:00+00,31.30,2026-01-12 15:10:02.006565+00
900397,NO1,2025-04-20 11:00:00+00,28.11,2026-01-12 15:10:02.006565+00
900398,NO1,2025-04-20 12:00:00+00,34.70,2026-01-12 15:10:02.006565+00
900399,NO1,2025-04-20 13:00:00+00,22.78,2026-01-12 15:10:02.006565+00
900400,NO1,2025-04-20 14:00:00+00,32.85,2026-01-12 15:10:02.006565+00
900401,NO1,2025-04-20 15:00:00+00,48.50,2026-01-12 15:10:02.006565+00
900402,NO1,2025-04-20 16:00:00+00,48.61,2026-01-12 15:10:02.006565+00
900403,NO1,2025-04-20 17:00:00+00,50.87,2026-01-12 15:10:02.006565+00
900404,NO1,2025-04-20 18:00:00+00,51.47,2026-01-12 15:10:02.006565+00
900405,NO1,2025-04-20 19:00:00+00,50.48,2026-01-12 15:10:02.006565+00
900406,NO1,2025-04-20 20:00:00+00,49.52,2026-01-12 15:10:02.006565+00
900407,NO1,2025-04-20 21:00:00+00,48.35,2026-01-12 15:10:02.006565+00
900408,NO1,2025-04-20 22:00:00+00,49.62,2026-01-12 15:10:02.006565+00
900409,NO1,2025-04-20 23:00:00+00,48.86,2026-01-12 15:10:02.006565+00
900410,NO1,2025-04-21 00:00:00+00,48.62,2026-01-12 15:10:02.006565+00
900411,NO1,2025-04-21 01:00:00+00,49.50,2026-01-12 15:10:02.006565+00
900412,NO1,2025-04-21 02:00:00+00,48.43,2026-01-12 15:10:02.006565+00
900413,NO1,2025-04-21 03:00:00+00,49.91,2026-01-12 15:10:02.006565+00
900414,NO1,2025-04-21 04:00:00+00,50.32,2026-01-12 15:10:02.006565+00
900415,NO1,2025-04-21 05:00:00+00,49.32,2026-01-12 15:10:02.006565+00
900416,NO1,2025-04-21 06:00:00+00,48.06,2026-01-12 15:10:02.006565+00
900417,NO1,2025-04-21 07:00:00+00,47.49,2026-01-12 15:10:02.006565+00
900418,NO1,2025-04-21 08:00:00+00,47.00,2026-01-12 15:10:02.006565+00
900419,NO1,2025-04-21 09:00:00+00,46.06,2026-01-12 15:10:02.006565+00
900420,NO1,2025-04-21 10:00:00+00,42.58,2026-01-12 15:10:02.006565+00
900421,NO1,2025-04-21 11:00:00+00,29.27,2026-01-12 15:10:02.006565+00
900422,NO1,2025-04-21 12:00:00+00,32.03,2026-01-12 15:10:02.006565+00
900423,NO1,2025-04-21 13:00:00+00,43.98,2026-01-12 15:10:02.006565+00
900424,NO1,2025-04-21 14:00:00+00,49.35,2026-01-12 15:10:02.006565+00
900425,NO1,2025-04-21 15:00:00+00,52.49,2026-01-12 15:10:02.006565+00
900426,NO1,2025-04-21 16:00:00+00,52.45,2026-01-12 15:10:02.006565+00
900427,NO1,2025-04-21 17:00:00+00,61.99,2026-01-12 15:10:02.006565+00
900428,NO1,2025-04-21 18:00:00+00,52.15,2026-01-12 15:10:02.006565+00
900429,NO1,2025-04-21 19:00:00+00,52.00,2026-01-12 15:10:02.006565+00
900430,NO1,2025-04-21 20:00:00+00,49.73,2026-01-12 15:10:02.006565+00
900431,NO1,2025-04-21 21:00:00+00,48.77,2026-01-12 15:10:02.006565+00
900432,NO1,2025-04-21 22:00:00+00,50.39,2026-01-12 15:10:02.006565+00
900433,NO1,2025-04-21 23:00:00+00,49.71,2026-01-12 15:10:02.006565+00
900434,NO1,2025-04-22 00:00:00+00,51.25,2026-01-12 15:10:02.006565+00
900435,NO1,2025-04-22 01:00:00+00,52.02,2026-01-12 15:10:02.006565+00
900436,NO1,2025-04-22 02:00:00+00,53.63,2026-01-12 15:10:02.006565+00
900437,NO1,2025-04-22 03:00:00+00,53.93,2026-01-12 15:10:02.006565+00
900438,NO1,2025-04-22 04:00:00+00,61.28,2026-01-12 15:10:02.006565+00
900439,NO1,2025-04-22 05:00:00+00,112.54,2026-01-12 15:10:02.006565+00
900440,NO1,2025-04-22 06:00:00+00,158.22,2026-01-12 15:10:02.006565+00
900441,NO1,2025-04-22 07:00:00+00,107.22,2026-01-12 15:10:02.006565+00
900442,NO1,2025-04-22 08:00:00+00,90.25,2026-01-12 15:10:02.006565+00
900443,NO1,2025-04-22 09:00:00+00,85.20,2026-01-12 15:10:02.006565+00
900444,NO1,2025-04-22 10:00:00+00,75.93,2026-01-12 15:10:02.006565+00
900445,NO1,2025-04-22 11:00:00+00,57.78,2026-01-12 15:10:02.006565+00
900446,NO1,2025-04-22 12:00:00+00,60.53,2026-01-12 15:10:02.006565+00
900447,NO1,2025-04-22 13:00:00+00,67.60,2026-01-12 15:10:02.006565+00
900448,NO1,2025-04-22 14:00:00+00,65.23,2026-01-12 15:10:02.006565+00
900449,NO1,2025-04-22 15:00:00+00,90.14,2026-01-12 15:10:02.006565+00
900450,NO1,2025-04-22 16:00:00+00,102.70,2026-01-12 15:10:02.006565+00
900451,NO1,2025-04-22 17:00:00+00,137.50,2026-01-12 15:10:02.006565+00
900452,NO1,2025-04-22 18:00:00+00,253.23,2026-01-12 15:10:02.006565+00
900453,NO1,2025-04-22 19:00:00+00,157.28,2026-01-12 15:10:02.006565+00
900454,NO1,2025-04-22 20:00:00+00,110.81,2026-01-12 15:10:02.006565+00
900455,NO1,2025-04-22 21:00:00+00,95.97,2026-01-12 15:10:02.006565+00
900456,NO1,2025-04-22 22:00:00+00,74.07,2026-01-12 15:10:02.006565+00
900457,NO1,2025-04-22 23:00:00+00,63.71,2026-01-12 15:10:02.006565+00
900458,NO1,2025-04-23 00:00:00+00,61.62,2026-01-12 15:10:02.006565+00
900459,NO1,2025-04-23 01:00:00+00,59.82,2026-01-12 15:10:02.006565+00
900460,NO1,2025-04-23 02:00:00+00,61.29,2026-01-12 15:10:02.006565+00
900461,NO1,2025-04-23 03:00:00+00,65.38,2026-01-12 15:10:02.006565+00
900462,NO1,2025-04-23 04:00:00+00,105.40,2026-01-12 15:10:02.006565+00
900463,NO1,2025-04-23 05:00:00+00,103.07,2026-01-12 15:10:02.006565+00
900464,NO1,2025-04-23 06:00:00+00,97.46,2026-01-12 15:10:02.006565+00
900465,NO1,2025-04-23 07:00:00+00,80.86,2026-01-12 15:10:02.006565+00
900466,NO1,2025-04-23 08:00:00+00,70.10,2026-01-12 15:10:02.006565+00
900467,NO1,2025-04-23 09:00:00+00,64.83,2026-01-12 15:10:02.006565+00
900468,NO1,2025-04-23 10:00:00+00,62.34,2026-01-12 15:10:02.006565+00
900469,NO1,2025-04-23 11:00:00+00,63.47,2026-01-12 15:10:02.006565+00
900470,NO1,2025-04-23 12:00:00+00,64.33,2026-01-12 15:10:02.006565+00
900471,NO1,2025-04-23 13:00:00+00,73.03,2026-01-12 15:10:02.006565+00
900472,NO1,2025-04-23 14:00:00+00,75.43,2026-01-12 15:10:02.006565+00
900473,NO1,2025-04-23 15:00:00+00,82.46,2026-01-12 15:10:02.006565+00
900474,NO1,2025-04-23 16:00:00+00,96.21,2026-01-12 15:10:02.006565+00
900475,NO1,2025-04-23 17:00:00+00,118.78,2026-01-12 15:10:02.006565+00
900476,NO1,2025-04-23 18:00:00+00,130.09,2026-01-12 15:10:02.006565+00
900477,NO1,2025-04-23 19:00:00+00,111.62,2026-01-12 15:10:02.006565+00
900478,NO1,2025-04-23 20:00:00+00,95.03,2026-01-12 15:10:02.006565+00
900479,NO1,2025-04-23 21:00:00+00,81.81,2026-01-12 15:10:02.006565+00
900480,NO1,2025-04-23 22:00:00+00,63.89,2026-01-12 15:10:02.006565+00
900481,NO1,2025-04-23 23:00:00+00,60.40,2026-01-12 15:10:02.006565+00
900482,NO1,2025-04-24 00:00:00+00,58.59,2026-01-12 15:10:02.006565+00
900483,NO1,2025-04-24 01:00:00+00,56.22,2026-01-12 15:10:02.006565+00
900484,NO1,2025-04-24 02:00:00+00,64.66,2026-01-12 15:10:02.006565+00
900485,NO1,2025-04-24 03:00:00+00,69.49,2026-01-12 15:10:02.006565+00
900486,NO1,2025-04-24 04:00:00+00,95.76,2026-01-12 15:10:02.006565+00
900487,NO1,2025-04-24 05:00:00+00,112.83,2026-01-12 15:10:02.006565+00
900488,NO1,2025-04-24 06:00:00+00,110.54,2026-01-12 15:10:02.006565+00
900489,NO1,2025-04-24 07:00:00+00,101.02,2026-01-12 15:10:02.006565+00
900490,NO1,2025-04-24 08:00:00+00,88.16,2026-01-12 15:10:02.006565+00
900491,NO1,2025-04-24 09:00:00+00,80.13,2026-01-12 15:10:02.006565+00
900492,NO1,2025-04-24 10:00:00+00,69.93,2026-01-12 15:10:02.006565+00
900493,NO1,2025-04-24 11:00:00+00,64.28,2026-01-12 15:10:02.006565+00
900494,NO1,2025-04-24 12:00:00+00,63.84,2026-01-12 15:10:02.006565+00
900495,NO1,2025-04-24 13:00:00+00,64.31,2026-01-12 15:10:02.006565+00
900496,NO1,2025-04-24 14:00:00+00,67.61,2026-01-12 15:10:02.006565+00
900497,NO1,2025-04-24 15:00:00+00,67.56,2026-01-12 15:10:02.006565+00
900498,NO1,2025-04-24 16:00:00+00,65.81,2026-01-12 15:10:02.006565+00
900499,NO1,2025-04-24 17:00:00+00,67.07,2026-01-12 15:10:02.006565+00
900500,NO1,2025-04-24 18:00:00+00,94.44,2026-01-12 15:10:02.006565+00
900501,NO1,2025-04-24 19:00:00+00,91.64,2026-01-12 15:10:02.006565+00
900502,NO1,2025-04-24 20:00:00+00,86.17,2026-01-12 15:10:02.006565+00
900503,NO1,2025-04-24 21:00:00+00,63.59,2026-01-12 15:10:02.006565+00
900504,NO1,2025-04-24 22:00:00+00,58.20,2026-01-12 15:10:02.006565+00
900505,NO1,2025-04-24 23:00:00+00,56.37,2026-01-12 15:10:02.006565+00
900506,NO1,2025-04-25 00:00:00+00,55.54,2026-01-12 15:10:02.006565+00
900507,NO1,2025-04-25 01:00:00+00,55.61,2026-01-12 15:10:02.006565+00
900508,NO1,2025-04-25 02:00:00+00,55.50,2026-01-12 15:10:02.006565+00
900509,NO1,2025-04-25 03:00:00+00,60.38,2026-01-12 15:10:02.006565+00
900510,NO1,2025-04-25 04:00:00+00,72.69,2026-01-12 15:10:02.006565+00
900511,NO1,2025-04-25 05:00:00+00,97.27,2026-01-12 15:10:02.006565+00
900512,NO1,2025-04-25 06:00:00+00,99.85,2026-01-12 15:10:02.006565+00
900513,NO1,2025-04-25 07:00:00+00,80.89,2026-01-12 15:10:02.006565+00
900514,NO1,2025-04-25 08:00:00+00,63.40,2026-01-12 15:10:02.006565+00
900515,NO1,2025-04-25 09:00:00+00,59.22,2026-01-12 15:10:02.006565+00
900516,NO1,2025-04-25 10:00:00+00,54.58,2026-01-12 15:10:02.006565+00
900517,NO1,2025-04-25 11:00:00+00,51.50,2026-01-12 15:10:02.006565+00
900518,NO1,2025-04-25 12:00:00+00,49.23,2026-01-12 15:10:02.006565+00
900519,NO1,2025-04-25 13:00:00+00,52.16,2026-01-12 15:10:02.006565+00
900520,NO1,2025-04-25 14:00:00+00,56.41,2026-01-12 15:10:02.006565+00
900521,NO1,2025-04-25 15:00:00+00,59.12,2026-01-12 15:10:02.006565+00
900522,NO1,2025-04-25 16:00:00+00,62.01,2026-01-12 15:10:02.006565+00
900523,NO1,2025-04-25 17:00:00+00,61.78,2026-01-12 15:10:02.006565+00
900524,NO1,2025-04-25 18:00:00+00,81.52,2026-01-12 15:10:02.006565+00
900525,NO1,2025-04-25 19:00:00+00,63.67,2026-01-12 15:10:02.006565+00
900526,NO1,2025-04-25 20:00:00+00,59.99,2026-01-12 15:10:02.006565+00
900527,NO1,2025-04-25 21:00:00+00,56.62,2026-01-12 15:10:02.006565+00
900528,NO1,2025-04-25 22:00:00+00,51.82,2026-01-12 15:10:02.006565+00
900529,NO1,2025-04-25 23:00:00+00,50.50,2026-01-12 15:10:02.006565+00
900530,NO1,2025-04-26 00:00:00+00,50.38,2026-01-12 15:10:02.006565+00
900531,NO1,2025-04-26 01:00:00+00,56.13,2026-01-12 15:10:02.006565+00
900532,NO1,2025-04-26 02:00:00+00,56.97,2026-01-12 15:10:02.006565+00
900533,NO1,2025-04-26 03:00:00+00,50.73,2026-01-12 15:10:02.006565+00
900534,NO1,2025-04-26 04:00:00+00,50.33,2026-01-12 15:10:02.006565+00
900535,NO1,2025-04-26 05:00:00+00,52.19,2026-01-12 15:10:02.006565+00
900536,NO1,2025-04-26 06:00:00+00,51.36,2026-01-12 15:10:02.006565+00
900537,NO1,2025-04-26 07:00:00+00,42.21,2026-01-12 15:10:02.006565+00
900538,NO1,2025-04-26 08:00:00+00,36.78,2026-01-12 15:10:02.006565+00
900539,NO1,2025-04-26 09:00:00+00,32.71,2026-01-12 15:10:02.006565+00
900540,NO1,2025-04-26 10:00:00+00,29.62,2026-01-12 15:10:02.006565+00
900541,NO1,2025-04-26 11:00:00+00,25.28,2026-01-12 15:10:02.006565+00
900542,NO1,2025-04-26 12:00:00+00,25.21,2026-01-12 15:10:02.006565+00
900543,NO1,2025-04-26 13:00:00+00,28.45,2026-01-12 15:10:02.006565+00
900544,NO1,2025-04-26 14:00:00+00,35.79,2026-01-12 15:10:02.006565+00
900545,NO1,2025-04-26 15:00:00+00,40.61,2026-01-12 15:10:02.006565+00
900546,NO1,2025-04-26 16:00:00+00,52.06,2026-01-12 15:10:02.006565+00
900547,NO1,2025-04-26 17:00:00+00,54.93,2026-01-12 15:10:02.006565+00
900548,NO1,2025-04-26 18:00:00+00,59.69,2026-01-12 15:10:02.006565+00
900549,NO1,2025-04-26 19:00:00+00,57.09,2026-01-12 15:10:02.006565+00
900550,NO1,2025-04-26 20:00:00+00,53.43,2026-01-12 15:10:02.006565+00
900551,NO1,2025-04-26 21:00:00+00,52.22,2026-01-12 15:10:02.006565+00
900552,NO1,2025-04-26 22:00:00+00,52.27,2026-01-12 15:10:02.006565+00
900553,NO1,2025-04-26 23:00:00+00,53.23,2026-01-12 15:10:02.006565+00
900554,NO1,2025-04-27 00:00:00+00,52.27,2026-01-12 15:10:02.006565+00
900555,NO1,2025-04-27 01:00:00+00,51.47,2026-01-12 15:10:02.006565+00
900556,NO1,2025-04-27 02:00:00+00,50.83,2026-01-12 15:10:02.006565+00
900557,NO1,2025-04-27 03:00:00+00,49.09,2026-01-12 15:10:02.006565+00
900558,NO1,2025-04-27 04:00:00+00,49.67,2026-01-12 15:10:02.006565+00
900559,NO1,2025-04-27 05:00:00+00,48.89,2026-01-12 15:10:02.006565+00
900560,NO1,2025-04-27 06:00:00+00,38.65,2026-01-12 15:10:02.006565+00
900561,NO1,2025-04-27 07:00:00+00,32.95,2026-01-12 15:10:02.006565+00
900562,NO1,2025-04-27 08:00:00+00,26.22,2026-01-12 15:10:02.006565+00
900563,NO1,2025-04-27 09:00:00+00,15.99,2026-01-12 15:10:02.006565+00
900564,NO1,2025-04-27 10:00:00+00,13.10,2026-01-12 15:10:02.006565+00
900565,NO1,2025-04-27 11:00:00+00,22.39,2026-01-12 15:10:02.006565+00
900566,NO1,2025-04-27 12:00:00+00,25.65,2026-01-12 15:10:02.006565+00
900567,NO1,2025-04-27 13:00:00+00,13.79,2026-01-12 15:10:02.006565+00
900568,NO1,2025-04-27 14:00:00+00,24.35,2026-01-12 15:10:02.006565+00
900569,NO1,2025-04-27 15:00:00+00,33.54,2026-01-12 15:10:02.006565+00
900570,NO1,2025-04-27 16:00:00+00,52.49,2026-01-12 15:10:02.006565+00
900571,NO1,2025-04-27 17:00:00+00,55.99,2026-01-12 15:10:02.006565+00
900572,NO1,2025-04-27 18:00:00+00,73.00,2026-01-12 15:10:02.006565+00
900573,NO1,2025-04-27 19:00:00+00,76.59,2026-01-12 15:10:02.006565+00
900574,NO1,2025-04-27 20:00:00+00,54.93,2026-01-12 15:10:02.006565+00
900575,NO1,2025-04-27 21:00:00+00,54.01,2026-01-12 15:10:02.006565+00
900576,NO1,2025-04-27 22:00:00+00,53.71,2026-01-12 15:10:02.006565+00
900577,NO1,2025-04-27 23:00:00+00,52.76,2026-01-12 15:10:02.006565+00
900578,NO1,2025-04-28 00:00:00+00,49.74,2026-01-12 15:10:02.006565+00
900579,NO1,2025-04-28 01:00:00+00,49.13,2026-01-12 15:10:02.006565+00
900580,NO1,2025-04-28 02:00:00+00,49.97,2026-01-12 15:10:02.006565+00
900581,NO1,2025-04-28 03:00:00+00,51.83,2026-01-12 15:10:02.006565+00
900582,NO1,2025-04-28 04:00:00+00,50.96,2026-01-12 15:10:02.006565+00
900583,NO1,2025-04-28 05:00:00+00,56.03,2026-01-12 15:10:02.006565+00
900584,NO1,2025-04-28 06:00:00+00,57.41,2026-01-12 15:10:02.006565+00
900585,NO1,2025-04-28 07:00:00+00,56.52,2026-01-12 15:10:02.006565+00
900586,NO1,2025-04-28 08:00:00+00,42.68,2026-01-12 15:10:02.006565+00
